Time,Overload,Underrange,Marker,LZF,LZFmax,LZFmax(t),LZFmin,LZFmin(t),LAF,LAFmax,LAFmax(t),LAFmin,LAFmin(t),LCF,LCFmax,LCFmax(t),LCFmin,LCFmin(t),LZS,LZSmax,LZSmax(t),LZSmin,LZSmin(t),LAS,LASmax,LASmax(t),LASmin,LASmin(t),LCS,LCSmax,LCSmax(t),LCSmin,LCSmin(t),LZI,LZImax,LZImax(t),LZImin,LZImin(t),LAI,LAImax,LAImax(t),LAImin,LAImin(t),LCI,LCImax,LCImax(t),LCImin,LCImin(t),LZeq(t),LAeq(t),LCeq(t),LZeq,LAeq,LCeq,LZE,LAE,LCE,LC - LA,LCeq - LAeq,LZIeq,LAIeq,LCIeq,LAIeq - LAeq,LZpk(t),LZpeak,LApk(t),LApeak,LCpk(t),LCpeak,LAtm5,LAtm5(t),LAtm5 - LAeq,LAF1,LAF5,LAF10,LAF50,LAF90,LAF95,LAF99,
s,,,,dB,dB,dB,dB,dB,dB,dB,dB,dB,dB,dB,dB,dB,dB,dB,dB,dB,dB,dB,dB,dB,dB,dB,dB,dB,dB,dB,dB,dB,dB,dB,dB,dB,dB,dB,dB,dB,dB,dB,dB,dB,dB,dB,dB,dB,dB,dB,dB,dB,dB,dB,dB,dB,dB,dB,dB,dB,dB,dB,dB,dB,dB,dB,dB,dB,dB,dB,dB,dB,dB,dB,dB,dB,dB,dB,dB,
45.375,,,,109.400566101074,110.532775878906,109.630897521973,76.8421096801758,108.838134765625,109.297370910645,110.530899047852,109.491889953613,63.8340148925781,108.684524536133,109.281578063965,110.41136932373,109.520301818848,75.2361907958984,108.72526550293,109.217826843262,110.454833984375,109.248802185059,99.7814178466797,109.150283813477,109.087944030762,110.472717285156,109.1142578125,99.5819244384766,109.013778686523,109.103355407715,110.330383300781,109.13550567627,99.6532516479492,109.035995483398,110.402214050293,110.460189819336,110.460189819336,101.685859680176,110.318984985352,110.248527526855,110.323684692383,110.303527832031,101.706680297852,110.201347351074,110.298782348633,110.357627868652,110.357627868652,101.560958862305,110.22274017334,108.977355957031,108.878402709961,108.850868225098,108.540542602539,108.391876220703,108.427284240723,125.108711242676,124.960037231445,124.995452880859,-0.0275355353951454,0.0354111678898335,109.872573852539,109.717544555664,109.768516540527,1.32566320896149,120.855728149414,120.933563232422,122.050537109375,122.050537109375,120.807273864746,120.807273864746,109.33154296875,109.475006103516,0.939666748046875,109.400001525879,109.199996948242,109.099998474121,108.699996948242,108.099998474121,93.4800186157227,65.4959945678711,
45.5,,,,109.285957336426,110.532775878906,109.610565185547,76.8421096801758,108.83129119873,109.156532287598,110.530899047852,109.488632202148,63.8340148925781,108.675346374512,109.168167114258,110.41136932373,109.499008178711,75.2361907958984,108.719085693359,109.20581817627,110.454833984375,109.249954223633,99.7814178466797,109.151679992676,109.072326660156,110.472717285156,109.115821838379,99.5819244384766,109.015083312988,109.091407775879,110.330383300781,109.136489868164,99.6532516479492,109.038146972656,110.347145080566,110.460189819336,110.450988769531,101.685859680176,110.332565307617,110.23299407959,110.33863067627,110.33863067627,101.706680297852,110.219131469727,110.235809326172,110.357627868652,110.34008026123,101.560958862305,110.221038818359,109.100967407227,108.937057495117,108.987426757813,108.542182922363,108.39347076416,108.428924560547,125.122299194336,124.973587036133,125.00904083252,0.0503727085888386,0.0354575738310814,109.873947143555,109.719039916992,109.769882202148,1.32557082176209,120.85814666748,120.933563232422,121.930480957031,122.050537109375,120.684272766113,120.807273864746,109.33154296875,109.475006103516,0.938074111938477,109.400001525879,109.199996948242,109.099998474121,108.699996948242,108.099998474121,93.6200180053711,65.5039978027344,
45.625,,,,109.175827026367,110.532775878906,109.638275146484,76.8421096801758,108.837509155273,109.036186218262,110.530899047852,109.49845123291,63.8340148925781,108.688972473145,109.05924987793,110.41136932373,109.527481079102,75.2361907958984,108.728523254395,109.195602416992,110.454833984375,109.255561828613,99.7814178466797,109.155975341797,109.060905456543,110.472717285156,109.121383666992,99.5819244384766,109.020111083984,109.081359863281,110.330383300781,109.142013549805,99.6532516479492,109.041839599609,110.41145324707,110.472808837891,110.472808837891,101.685859680176,110.348480224609,110.288917541504,110.351600646973,110.351600646973,101.706680297852,110.235282897949,110.30012512207,110.370254516602,110.370254516602,101.560958862305,110.237060546875,109.121246337891,108.977600097656,109.008819580078,108.543884277344,108.39518737793,108.430625915527,125.135917663574,124.987213134766,125.022659301758,0.0312171913683414,0.0354441665112972,109.875518798828,109.720703125,109.771423339844,1.32552623748779,120.807647705078,120.933563232422,121.96369934082,122.050537109375,120.682823181152,120.807273864746,109.33154296875,109.475006103516,0.936357498168945,109.400001525879,109.199996948242,109.099998474121,108.699996948242,108.099998474121,93.7599868774414,65.5120010375977,
45.75,,,,108.873664855957,110.532775878906,109.647758483887,76.8421096801758,108.852844238281,108.762313842773,110.530899047852,109.511688232422,63.8340148925781,108.703842163086,108.752708435059,110.41136932373,109.537467956543,75.2361907958984,108.741470336914,109.165809631348,110.454833984375,109.263618469238,99.7814178466797,109.164840698242,109.034484863281,110.472717285156,109.129608154297,99.5819244384766,109.029098510742,109.051216125488,110.330383300781,109.150238037109,99.6532516479492,109.051216125488,110.392845153809,110.472808837891,110.466911315918,101.685859680176,110.354782104492,110.242919921875,110.351600646973,110.315521240234,101.706680297852,110.233444213867,110.289779663086,110.370254516602,110.364524841309,101.560958862305,110.251449584961,108.968658447266,108.863037109375,108.85205078125,108.545104980469,108.396530151367,108.431838989258,125.14900970459,125.000442504883,125.035743713379,-0.010987775400281,0.035303920507431,109.877014160156,109.722221374512,109.772918701172,1.32569336891174,120.757179260254,120.933563232422,121.956161499023,122.050537109375,120.701766967773,120.807273864746,109.33154296875,109.475006103516,0.935012817382813,109.400001525879,109.199996948242,109.099998474121,108.699996948242,108.099998474121,93.8999862670898,65.5199966430664,
45.875,,,,108.905410766602,110.532775878906,109.629531860352,76.8421096801758,108.848045349121,108.749504089355,110.530899047852,109.502471923828,63.8340148925781,108.694488525391,108.797424316406,110.41136932373,109.520866394043,75.2361907958984,108.740142822266,109.175476074219,110.454833984375,109.265319824219,99.7814178466797,109.166519165039,109.039344787598,110.472717285156,109.131782531738,99.5819244384766,109.030502319336,109.062507629395,110.330383300781,109.152236938477,99.6532516479492,109.053497314453,110.360572814941,110.472808837891,110.470657348633,101.685859680176,110.360572814941,110.232917785645,110.351600646973,110.345199584961,101.706680297852,110.232917785645,110.248069763184,110.370254516602,110.35767364502,101.560958862305,110.248069763184,109.291458129883,109.120864868164,109.190460205078,108.547325134277,108.39867401123,108.434097290039,125.1630859375,125.014434814453,125.049858093262,0.0696052238345146,0.0354142636060715,109.878402709961,109.723701477051,109.774291992188,1.32502222061157,120.688690185547,120.933563232422,121.973068237305,122.050537109375,120.639419555664,120.807273864746,109.33154296875,109.475006103516,0.932867050170898,109.400001525879,109.199996948242,109.099998474121,108.699996948242,108.099998474121,94.0400161743164,65.5279922485352,
46,,,,109.179809570313,110.532775878906,109.644813537598,76.8421096801758,108.847229003906,109.021636962891,110.530899047852,109.507026672363,63.8340148925781,108.697799682617,109.071716308594,110.41136932373,109.535232543945,75.2361907958984,108.737365722656,109.213447570801,110.454833984375,109.269332885742,99.7814178466797,109.170112609863,109.077102661133,110.472717285156,109.135406494141,99.5819244384766,109.034614562988,109.100616455078,110.330383300781,109.156219482422,99.6532516479492,109.056289672852,110.42317199707,110.472808837891,110.464027404785,101.685859680176,110.352409362793,110.300666809082,110.351600646973,110.343872070313,101.706680297852,110.226913452148,110.313858032227,110.370254516602,110.355110168457,101.560958862305,110.239273071289,109.510589599609,109.375579833984,109.398124694824,108.550254821777,108.401649475098,108.437026977539,125.177833557129,125.029228210449,125.064605712891,0.0225422512739897,0.0353709533810616,109.879989624023,109.725379943848,109.775848388672,1.32372260093689,120.797882080078,120.933563232422,121.886566162109,122.050537109375,120.656143188477,120.807273864746,109.33154296875,109.475006103516,0.929891586303711,109.400001525879,109.199996948242,109.099998474121,108.699996948242,108.099998474121,94.1800079345703,65.536003112793,
46.125,,,,109.424430847168,110.532775878906,109.650695800781,76.8421096801758,108.854614257813,109.285522460938,110.530899047852,109.514122009277,63.8340148925781,108.694618225098,109.317718505859,110.41136932373,109.540145874023,75.2361907958984,108.74649810791,109.247940063477,110.454833984375,109.275238037109,99.7814178466797,109.172698974609,109.113815307617,110.472717285156,109.141395568848,99.5819244384766,109.036109924316,109.135360717773,110.330383300781,109.162124633789,99.6532516479492,109.059860229492,110.450469970703,110.472808837891,110.471260070801,101.685859680176,110.347023010254,110.301963806152,110.351600646973,110.322875976563,101.706680297852,110.225784301758,110.347755432129,110.370254516602,110.368309020996,101.560958862305,110.246742248535,109.488525390625,109.371574401855,109.377021789551,108.553092956543,108.404602050781,108.439865112305,125.192451477051,125.043960571289,125.079231262207,0.00543849170207977,0.0352698899805546,109.881637573242,109.72705078125,109.77751159668,1.3224493265152,120.730651855469,120.933563232422,121.975036621094,122.050537109375,120.649261474609,120.807273864746,109.33154296875,109.475006103516,0.926944732666016,109.400001525879,109.199996948242,109.099998474121,108.699996948242,108.099998474121,94.3199996948242,65.5439987182617,
46.25,,,,109.630500793457,110.532775878906,109.630500793457,76.8421096801758,108.844566345215,109.49715423584,110.530899047852,109.505462646484,63.8340148925781,108.690658569336,109.520446777344,110.41136932373,109.520446777344,75.2361907958984,108.734741210938,109.275367736816,110.454833984375,109.275367736816,99.7814178466797,109.176597595215,109.142333984375,110.472717285156,109.142333984375,99.5819244384766,109.04084777832,109.162330627441,110.330383300781,109.162330627441,99.6532516479492,109.063491821289,110.419532775879,110.472808837891,110.466720581055,101.685859680176,110.392974853516,110.299453735352,110.351600646973,110.347671508789,101.706680297852,110.250358581543,110.311782836914,110.370254516602,110.35791015625,101.560958862305,110.283470153809,109.436378479004,109.311683654785,109.319381713867,108.555740356445,108.407325744629,108.442504882813,125.206848144531,125.058441162109,125.093620300293,0.00769197382032871,0.0351781062781811,109.883186340332,109.728698730469,109.77904510498,1.32137680053711,120.856712341309,120.933563232422,122.076179504395,122.076179504395,120.764122009277,120.807273864746,109.33154296875,109.475006103516,0.924217224121094,109.400001525879,109.199996948242,109.099998474121,108.699996948242,108.099998474121,94.4600143432617,65.5519943237305,
46.375,,,,109.417282104492,110.532775878906,109.653129577637,76.8421096801758,108.855529785156,109.316780090332,110.530899047852,109.517631530762,63.8340148925781,108.709800720215,109.297187805176,110.41136932373,109.541961669922,75.2361907958984,108.745124816895,109.247344970703,110.454833984375,109.279754638672,99.7814178466797,109.180526733398,109.118812561035,110.472717285156,109.146430969238,99.5819244384766,109.045829772949,109.132926940918,110.330383300781,109.166557312012,99.6532516479492,109.066581726074,110.420600891113,110.478981018066,110.478981018066,101.685859680176,110.348442077637,110.272735595703,110.351600646973,110.328201293945,101.706680297852,110.229141235352,110.316009521484,110.375259399414,110.375259399414,101.560958862305,110.240028381348,108.991394042969,108.896705627441,108.866241455078,108.556976318359,108.408721923828,108.443695068359,125.21981048584,125.071563720703,125.106544494629,-0.0304605606943369,0.0349821671843529,109.884727478027,109.730262756348,109.780586242676,1.32154321670532,120.797821044922,120.933563232422,122.074851989746,122.076179504395,120.788070678711,120.807273864746,109.33154296875,109.475006103516,0.922824859619141,109.400001525879,109.199996948242,109.099998474121,108.699996948242,108.099998474121,94.5999984741211,65.5600051879883,
46.5,,,,109.303497314453,110.532775878906,109.631637573242,76.8421096801758,108.85823059082,109.178131103516,110.530899047852,109.512542724609,63.8340148925781,108.703353881836,109.187713623047,110.41136932373,109.52156829834,75.2361907958984,108.746871948242,109.234359741211,110.454833984375,109.279487609863,99.7814178466797,109.182342529297,109.102584838867,110.472717285156,109.146820068359,99.5819244384766,109.046936035156,109.120498657227,110.330383300781,109.166473388672,99.6532516479492,109.069122314453,110.37419128418,110.478981018066,110.478660583496,101.685859680176,110.359603881836,110.258903503418,110.364837646484,110.364837646484,101.706680297852,110.245071411133,110.262466430664,110.375259399414,110.367126464844,101.560958862305,110.247634887695,109.122528076172,108.963073730469,109.013549804688,108.55859375,108.410308837891,108.445343017578,125.233123779297,125.084838867188,125.11986541748,0.0504818260669708,0.0350285768508911,109.886123657227,109.73176574707,109.781951904297,1.32146489620209,120.944526672363,120.944526672363,121.974937438965,122.076179504395,120.78303527832,120.807273864746,109.33154296875,109.475006103516,0.921232223510742,109.400001525879,109.199996948242,109.099998474121,108.699996948242,108.099998474121,94.739990234375,65.568000793457,
46.625,,,,109.182952880859,110.532775878906,109.650772094727,76.8421096801758,108.850746154785,109.047592163086,110.530899047852,109.511222839355,63.8340148925781,108.69522857666,109.067390441895,110.41136932373,109.540260314941,75.2361907958984,108.742736816406,109.220947265625,110.454833984375,109.283081054688,99.7814178466797,109.183494567871,109.08797454834,110.472717285156,109.149642944336,99.5819244384766,109.048950195313,109.107292175293,110.330383300781,109.169906616211,99.6532516479492,109.070701599121,110.412200927734,110.478981018066,110.476303100586,101.685859680176,110.375396728516,110.289245605469,110.364837646484,110.351829528809,101.706680297852,110.24299621582,110.304222106934,110.375259399414,110.373924255371,101.560958862305,110.263565063477,109.122047424316,108.979705810547,109.010475158691,108.560211181641,108.41194152832,108.446960449219,125.246398925781,125.098129272461,125.133140563965,0.0307756010442972,0.0350161977112293,109.887619018555,109.733367919922,109.78343963623,1.32142841815948,120.667526245117,120.944526672363,121.9794921875,122.076179504395,120.604858398438,120.807273864746,109.33154296875,109.475006103516,0.919601440429688,109.400001525879,109.199996948242,109.099998474121,108.699996948242,108.099998474121,94.879997253418,65.5760040283203,
